Order,TRACKING,CHSVIA,State,Ship Date
73595144,1Z1W1R130323070463,UMOC,MO,20230808
73595198,1Z1W1R130323070472,UMOC,IL,20230808
73595191,92419902712015573020134696,MBPM,PA,20230808
73595158,92419902712015573020134702,MBPM,WA,20230808
73595201,1Z1W1R130323070481,UMOC,WI,20230808
73595277,1Z1W1R130323070490,UMOC,WA,20230808
73595277,1Z1W1R130323070507,UMOC,WA,20230808
73595277,1Z1W1R130323070516,UMOC,WA,20230808
73595277,1Z1W1R130323070525,UMOC,WA,20230808
73595277,1Z1W1R130323070534,UMOC,WA,20230808
73595277,1Z1W1R130323070543,UMOC,WA,20230808
73595277,1Z1W1R130323070552,UMOC,WA,20230808
73595277,1Z1W1R130323070561,UMOC,WA,20230808
73595277,1Z1W1R130323070570,UMOC,WA,20230808
73595169,1Z1W1R130323070589,UMOC,CA,20230808
73595169,1Z1W1R130323070598,UMOC,CA,20230808
73595169,1Z1W1R130323070605,UMOC,CA,20230808
73595203,1Z1W1R130323070614,UMOC,IA,20230808
73595212,92419902712015573020134719,MBPM,WA,20230808
73595284,1Z1W1R130323070623,UMOC,MI,20230808
73595284,1Z1W1R130323070632,UMOC,MI,20230808
73595190,1Z1W1R130323070641,UMOC,MO,20230808
73595152,92419902712015573020134726,MBPM,MN,20230808
73595187,1Z1W1R130323070650,UMOC,NM,20230808
73595275,92419902712015573020134733,MBPM,CA,20230807
73595148,92419902712015573020134740,MBPM,TX,20230807
73595149,92419902712015573020134757,MBPM,MI,20230808
73595202,9205590295388102952228,UPM,PR,20230808
73595177,1Z1W1R130323070669,UMOC,WI,20230808
73595177,1Z1W1R130323070678,UMOC,WI,20230808
73595155,1Z1W1R130323070687,UMOC,MO,20230808
73595207,92419902712015573020134764,MBPM,TX,20230807
73595181,1Z1W1R130323070696,UMOC,CA,20230808
73595194,92419902712015573020134771,MBPM,GA,20230807
73595216,92419902712015573020134788,MBPM,WY,20230807
73595218,92419902712015573020134795,MBPM,FL,20230807
73595170,92419902712015573020134801,MBPM,CA,20230807
73595213,92419902712015573020134818,MBPM,CA,20230807
73595184,92419902712015573020134825,MBPM,AZ,20230807
73595161,1Z1W1R130323070703,UMOC,VA,20230808
73595161,1Z1W1R130323070712,UMOC,VA,20230808
73595146,1Z1W1R130323070721,UMOC,AR,20230808
73595147,92419902712015573020134832,MBPM,TN,20230807
73595192,1Z1W1R130323070730,UMOC,KS,20230808
73595174,1Z1W1R130323070749,UMOC,CA,20230808
73595172,1Z1W1R130323070758,UMOC,OR,20230808
73595280,1Z1W1R130323070767,UMOC,NJ,20230808
73595156,92419902712015573020134849,MBPM,PA,20230807
73595199,1Z1W1R130323070776,UMOC,TX,20230808
73595165,1Z1W1R130323070785,UMOC,NY,20230808
73595217,92419902712015573020134856,MBPM,OH,20230807
73595208,1Z1W1R130323070794,UMOC,NY,20230808
73595173,1Z1W1R130323070801,UMOC,CA,20230808
73595178,92419902712015573020134863,MBPM,IN,20230808
73595196,92419902712015573020134870,MBPM,WV,20230808
73595204,92419902712015573020134887,MBPM,MO,20230807
73595168,92419902712015573020134894,MBPM,SC,20230807
73595163,1Z1W1R130323070810,UMOR,VA,20230808
73595163,1Z1W1R130323070829,UMOR,VA,20230808
73595193,1Z1W1R130323070838,UMOC,CA,20230808
73595143,92419902712015573020134900,MBPM,NY,20230807
73595162,92419902712015573020134917,MBPM,PA,20230808
73593809,1Z1W1R130323070847,UMOC,OH,20230808
73593742,1Z1W1R130323070856,UMOC,SD,20230808
73593731,1Z1W1R130323070865,UMOC,TX,20230808
73594611,1Z1W1R130323070874,UMOC,CA,20230808
73594753,1Z1W1R130323070883,UMOC,PA,20230808
73594572,1Z1W1R130323070892,UMOC,AL,20230808
73593907,1Z1W1R130323070918,UMOC,IN,20230808
73593907,1Z1W1R130323070927,UMOC,IN,20230808
73595132,9205590295388102952235,UPM,PR,20230808
73595132,9205590295388102952242,UPM,PR,20230808
73595038,1Z1W1R130323070936,UMOC,TN,20230808
73594527,1Z3584030280261848,UC02,MI,20230807
73594527,1Z3584030280261857,UC02,MI,20230807
73595237,1Z3584030280261866,UC02,CA,20230807
73594967,92419902712015573020134948,MBPM,TX,20230808
73594988,92419902712015573020134955,MBPM,FL,20230808
73594461,1Z1W1R130323070945,UMOC,WI,20230809
73594461,1Z1W1R130323070954,UMOC,WI,20230809
73594461,1Z1W1R130323070963,UMOC,WI,20230809
73593943,1Z1W1R130323070972,UMOC,CO,20230808
73594551,1Z1W1R130323070981,UMOC,CA,20230808
73595062,92419902712015573020134962,MBPM,AL,20230808
73594952,1Z1W1R130323070990,UMOC,MI,20230809
73594952,1Z1W1R130323071006,UMOC,MI,20230809
300162252,1Z1W1R130323071015,UMOC,FL,20230808
73594571,92419902712015573020134979,MBPM,MO,20230808
73594650,92419902712015573020134986,MBPM,OR,20230808
73594462,92419902712015573020134993,MBPM,NC,20230808
73595399,1Z1W1R130323071024,UMOC,AR,20230808
73595307,92419902712015573020135006,MBPM,AZ,20230808
73595232,1Z1W1R130323071033,UMOC,MA,20230808
73595243,92419902712015573020135013,MBPM,NY,20230808
73595313,1Z1W1R130323071042,UMOC,MN,20230808
73595313,1Z1W1R130323071051,UMOC,MN,20230808
73595314,92419902712015573020135020,MBPM,OH,20230808
73595224,1Z1W1R130323071060,UMOC,CT,20230808
73595224,1Z1W1R130323071079,UMOC,CT,20230808
73595349,1Z1W1R130323071088,UMOC,MS,20230808
73595369,92419902712015573020135037,MBPM,KS,20230808
73595384,1Z1W1R130323071097,UMOC,PA,20230808
73595506,1Z1W1R130323071104,UMOC,NV,20230808
73595506,1Z1W1R130323071113,UMOC,NV,20230808
73595510,1Z1W1R130323071122,UMOC,CT,20230808
73595519,1Z1W1R130323071131,UMOC,UT,20230808
73595309,1Z1W1R130323071140,UMOC,WA,20230808
73595401,92419902712015573020135044,MBPM,NJ,20230808
73595490,92419902712015573020135051,MBPM,PA,20230808
73595304,92419902712015573020135068,MBPM,NY,20230808
73595311,1Z1W1R130323071159,UMOC,WA,20230808
73595484,92419902712015573020135075,MBPM,NY,20230808
73595511,1Z1W1R130323071168,UMOC,SC,20230808
73595511,1Z1W1R130323071177,UMOC,SC,20230808
73595511,1Z1W1R130323071186,UMOC,SC,20230808
73595221,1Z1W1R130323071195,UMOC,MA,20230808
73595374,92419902712015573020135082,MBPM,MS,20230808
73595231,1Z1W1R130323071202,UMOC,MS,20230809
73595310,92419902712015573020135099,MBPM,IN,20230809
73595495,1Z1W1R130323071211,UMOC,IA,20230808
73595322,92419902712015573020135105,MBPM,NC,20230808
73595228,92419902712015573020135112,MBPM,IA,20230808
73595225,92419902712015573020135129,MBPM,KY,20230808
73595412,92419902712015573020135136,MBPM,MI,20230808
73595253,1Z1W1R130323071220,UMOC,OH,20230808
73595327,1Z1W1R130323071239,UMOR,GA,20230808
73595327,1Z1W1R130323071248,UMOR,GA,20230808
73595505,1Z1W1R130323071257,UMOC,OR,20230808
73595415,92419902712015573020135143,MBPM,KY,20230808
73595375,1Z1W1R130323071266,UMOC,TN,20230808
73595287,1Z1W1R130323071275,UMOC,ME,20230808
73595287,1Z1W1R130323071284,UMOC,ME,20230808
73595382,92419902712015573020135150,MBPM,TX,20230808
73595513,92419902712015573020135167,MBPM,GA,20230808
73595378,1Z1W1R130323071293,UMOC,CA,20230808
73595300,1Z1W1R130323071300,UMOC,IL,20230808
73595293,92419902712015573020135174,MBPM,CA,20230808
73595483,1Z1W1R130323071319,UMOC,OH,20230808
73595521,1Z1W1R130323071328,UMOC,MI,20230808
73595358,92419902712015573020135181,MBPM,IN,20230808
73595379,1Z1W1R130323071337,UMOC,MA,20230808
73595356,92419902712015573020135198,MBPM,ID,20230808
73595268,92419902712015573020135204,MBPM,CA,20230808
73595352,1Z1W1R130323071346,UMOC,OH,20230808
73595352,1Z1W1R130323071355,UMOC,OH,20230808
73595418,1Z1W1R130323071364,UMOC,UT,20230808
73595251,92419902712015573020135211,MBPM,OH,20230808
73595240,1Z1W1R130323071373,UMOC,ID,20230808
73595386,92419902712015573020135228,MBPM,TX,20230808
73595486,1Z1W1R130323071382,UMOC,KS,20230808
73595361,1Z1W1R130323071391,UMOC,TN,20230808
73595361,1Z1W1R130323071408,UMOC,TN,20230808
73595361,1Z1W1R130323071417,UMOC,TN,20230808
73595394,92419902712015573020135235,MBPM,CT,20230808
73595423,92419902712015573020135242,MBPM,AZ,20230808
73595388,92419902712015573020135259,MBPM,CA,20230808
73595235,1Z1W1R130323071426,UMOC,PA,20230808
73595254,92419902712015573020135266,MBPM,LA,20230808
73595396,92419902712015573020135273,MBPM,MI,20230808
73595241,1Z1W1R130323071435,UMOC,OH,20230808
73595234,92419902712015573020135280,MBPM,SC,20230808
73595266,1Z1W1R130323071444,UMOC,SD,20230808
73595266,1Z1W1R130323071453,UMOC,SD,20230808
73595266,1Z1W1R130323071462,UMOC,SD,20230808
73595266,1Z1W1R130323071471,UMOC,SD,20230808
73595343,92419902712015573020135297,MBPM,WI,20230808
73595316,1Z1W1R130323071480,UMOC,WI,20230808
73595397,1Z1W1R130323071499,UMOC,KS,20230808
73595397,1Z1W1R130323071506,UMOC,KS,20230808
73595414,1Z1W1R130323071515,UMOC,NC,20230808
73595263,1Z1W1R130323071524,UMOC,DE,20230808
73595263,1Z1W1R130323071533,UMOC,DE,20230808
73595334,92419902712015573020135303,MBPM,NY,20230808
73595368,1Z1W1R130323071542,UMOC,CO,20230808
73595353,92419902712015573020135310,MBPM,WA,20230808
73595395,1Z1W1R130323071551,UMOC,NJ,20230808
73595515,92419902712015573020135327,MBPM,AZ,20230808
73595393,92419902712015573020135334,MBPM,OH,20230808
73595389,92419902712015573020135341,MBPM,CT,20230808
73595425,1Z1W1R130323071560,UMOC,PA,20230808
73595256,92419902712015573020135358,MBPM,TN,20230808
73595329,92419902712015573020135365,MBPM,MA,20230808
73595259,1Z1W1R130323071579,UMOC,PA,20230808
73595223,92419902712015573020135372,MBPM,VA,20230810
73595260,92419902712015573020135389,MBPM,ME,20230808
73595385,1Z1W1R130323071588,UMOC,TX,20230808
73595492,1Z1W1R130323071597,UMOC,MN,20230808
73595492,1Z1W1R130323071604,UMOC,MN,20230808
73595222,92419902712015573020135396,MBPM,PA,20230808
73595355,92419902712015573020135402,MBPM,FL,20230809
73595303,92419902712015573020135419,MBPM,PA,20230809
73595305,1Z1W1R130323071613,UMOC,WI,20230808
73595305,1Z1W1R130323071622,UMOC,WI,20230808
73595485,1Z1W1R130323071631,UMOC,MN,20230808
73595337,92419902712015573020135426,MBPM,NY,20230808
73595383,92419902712015573020135433,MBPM,OH,20230808
73595360,1Z1W1R130323071640,UMOC,IL,20230808
73595257,92419902712015573020135440,MBPM,CA,20230808
73595264,1Z1W1R130323071659,UMOC,IL,20230808
73595348,92419902712015573020135457,MBPM,GA,20230808
73595249,92419902712015573020135464,MBPM,GA,20230808
73595508,92419902712015573020135471,MBPM,WA,20230808
73595220,1Z1W1R130323071668,UMOC,IL,20230808
73595270,1Z1W1R130323071677,UMOC,KY,20230808
73595359,92419902712015573020135488,MBPM,MN,20230808
73595371,92419902712015573020135495,MBPM,CA,20230808
73595477,1Z1W1R130323071686,UMOC,CA,20230808
73595252,92419902712015573020135501,MBPM,ND,20230808
73595404,92419902712015573020135518,MBPM,MO,20230808
73595324,1Z1W1R130323071695,UMOC,CA,20230808
73595323,92419902712015573020135525,MBPM,VA,20230808
73595297,1Z1W1R130323071702,UMOC,TN,20230808
73595233,92419902712015573020135532,MBPM,AZ,20230808
73595248,1Z1W1R130323071711,UMOC,OR,20230808
73595380,1Z1W1R130323071720,UMOC,UT,20230808
73595306,92419902712015573020135549,MBPM,OH,20230808
73595294,92419902712015573020135556,MBPM,NC,20230808
73595345,92419902712015573020135563,MBPM,KY,20230808
73595381,92419902712015573020135570,MBPM,UT,20230808
73595258,92419902712015573020135587,MBPM,NC,20230808
73595330,1Z1W1R130323071739,UMOC,OH,20230808
73595330,1Z1W1R130323071748,UMOC,OH,20230808
73595488,92419902712015573020135594,MBPM,CA,20230808
73595509,92419902712015573020135600,MBPM,CA,20230808
73595411,92419902712015573020135617,MBPM,OK,20230809
73595265,92419902712015573020135624,MBPM,CA,20230808
73595230,92419902712015573020135631,MBPM,ME,20230808
73595296,92419902712015573020135648,MBPM,FL,20230808
73595482,92419902712015573020135655,MBPM,FL,20230808
73595325,92419902712015573020135662,MBPM,IN,20230808
73595346,1Z1W1R130323071757,UMOC,IN,20230808
73595302,1Z1W1R130323071766,UMOC,NY,20230808
73595335,92419902712015573020135679,MBPM,IL,20230808
73595507,1Z1W1R130323071775,UMOC,IN,20230808
73595347,92419902712015573020135686,MBPM,CA,20230808
73595475,1Z1W1R130323071784,UMOC,TX,20230808
73595272,92419902712015573020135693,MBPM,CA,20230808
73595413,92419902712015573020135709,MBPM,CA,20230808
73595362,92419902712015573020135716,MBPM,IN,20230808
73595246,1Z1W1R130323071793,UMOC,IL,20230808
73595261,1Z1W1R130323071800,UMOC,NY,20230808
73595499,9205590295388102952259,UPM,OK,20230808
73595319,92419902712015573020135723,MBPM,MO,20230808
73595320,1Z1W1R130323071819,UMOC,NE,20230808
73595342,92419902712015573020135730,MBPM,OH,20230808
73595229,92419902712015573020135747,MBPM,MO,20230808
73595269,92419902712015573020135754,MBPM,NC,20230808
73595267,92419902712015573020135761,MBPM,VT,20230808
73595341,92419902712015573020135778,MBPM,IN,20230808
73595398,92419902712015573020135785,MBPM,OK,20230808
73595487,92419902712015573020135792,MBPM,SC,20230808
73595336,1Z1W1R130323071828,UMOC,MI,20230808
73595421,92419902712015573020135808,MBPM,CO,20230808
73595333,92748902712015573020135816,MPSL,CA,20230808
73595244,1Z1W1R130323071837,UMOC,MN,20230808
73595315,1Z1W1R130323071846,UMOC,ME,20230808
73595255,92748902712015573020135823,MPSL,CA,20230808
73595219,1Z1W1R130323071855,UMOC,WI,20230808
73595377,92419902712015573020135839,MBPM,GA,20230808
73595387,92419902712015573020135846,MBPM,CT,20230808
73595288,92419902712015573020135853,MBPM,NY,20230808
73595285,92419902712015573020135860,MBPM,WI,20230808
73595262,92419902712015573020135877,MBPM,IA,20230808
73595407,1Z1W1R130323071864,UMOC,VA,20230808
73595351,92419902712015573020135884,MBPM,MI,20230808
73595489,92419902712015573020135891,MBPM,MI,20230808
73595312,92419902712015573020135907,MBPM,NY,20230808
73595290,92419902712015573020135914,MBPM,FL,20230808
73595242,92419902712015573020135921,MBPM,PA,20230808
73595422,92419902712015573020135938,MBPM,IL,20230808
73595338,92419902712015573020135945,MBPM,TN,20230808
73595321,1Z1W1R130323071873,UMOC,NY,20230808
73595226,92419902712015573020135952,MBPM,WI,20230808
73595344,92419902712015573020135969,MBPM,OK,20230808
73595376,92419902712015573020135976,MBPM,FL,20230808
73595424,1Z1W1R130323071882,UMOC,NC,20230810
73595292,1Z1W1R130323071891,UMOC,AZ,20230808
73595273,92419902712015573020135983,MBPM,KY,20230808
73595390,92419902712015573020135990,MBPM,ME,20230808
73595239,1Z1W1R130323071908,UMOC,CA,20230808
73595239,1Z1W1R130323071917,UMOC,CA,20230808
73595400,92419902712015573020136003,MBPM,MO,20230808
73595363,1Z1W1R130323071926,UMOC,CA,20230808
73595392,92419902712015573020136010,MBPM,IL,20230808
73595295,92419902712015573020136027,MBPM,ME,20230808
73595301,92419902712015573020136034,MBPM,CA,20230808
73595354,1Z1W1R130323071935,UMOC,CA,20230808
73595298,92419902712015573020136041,MBPM,MO,20230808
73595271,1Z1W1R130323071944,UMOC,NM,20230808
73595331,1Z3584030280261875,UC02,CA,20230808
73595331,1Z3584030280261884,UC02,CA,20230808
73595331,1Z3584030280261893,UC02,CA,20230808
73595331,1Z3584030280261900,UC02,CA,20230808
73595331,1Z3584030280261919,UC02,CA,20230808
73595478,1Z3584030280261928,UC02,IL,20230808
73595372,1Z3584030280261937,UC02,OH,20230808
73595523,92419902712015573020136058,MBPM,ND,20230808
73595430,92419902712015573020136065,MBPM,MI,20230811
73595433,92419902712015573020136072,MBPM,NE,20230808
73595427,92419902712015573020136089,MBPM,OH,20230808
73595530,92419902712015573020136096,MBPM,SC,20230808
73595429,1Z1W1R130323072658,UMOR,NJ,20230808
73595434,1Z1W1R130323071953,UMOC,FL,20230808
73595527,92419902712015573020136119,MBPM,AZ,20230808
73595528,92419902712015573020136126,MBPM,IL,20230808
73595524,92419902712015573020136133,MBPM,CA,20230808
73595531,92419902712015573020136140,MBPM,MN,20230808
73595428,1Z1W1R130323071962,UMOC,IL,20230809
73595428,1Z1W1R130323071971,UMOC,IL,20230809
73595534,1Z1W1R130323071980,UMOC,CA,20230808
73595437,1Z1W1R130323071999,UMOC,NY,20230808
73595437,1Z1W1R130323072005,UMOC,NY,20230808
73595437,1Z1W1R130323072014,UMOC,NY,20230808
73595437,1Z1W1R130323072023,UMOC,NY,20230808
73595444,92419902712015573020136157,MBPM,NM,20230808
73595539,92419902712015573020136164,MBPM,IA,20230808
73595545,1Z1W1R130323072032,UMOC,NE,20230808
73595445,92419902712015573020136171,MBPM,MI,20230808
73595472,1Z1W1R130323072041,UMOR,WI,20230808
73595474,1Z1W1R130323072050,UMOC,WA,20230808
73595568,1Z1W1R130323072069,UMOC,MI,20230808
73595546,1Z1W1R130323072078,UMOC,PA,20230808
73595579,1Z1W1R130323072087,UMOC,CA,20230808
73595579,1Z1W1R130323072096,UMOC,CA,20230808
73595544,1Z1W1R130323072103,UMOC,CO,20230808
73595544,1Z1W1R130323072112,UMOC,CO,20230808
73595544,1Z1W1R130323072121,UMOC,CO,20230808
73595450,1Z1W1R130323072130,UMOC,NY,20230808
73595547,1Z1W1R130323072149,UMOC,IL,20230808
73595466,1Z1W1R130323072158,UMOC,IA,20230808
73595459,1Z1W1R130323072167,UMOC,OH,20230808
73595435,1Z1W1R130323072176,UMOC,IL,20230808
73595533,1Z1W1R130323072185,UMOC,NC,20230808
73595561,1Z1W1R130323072194,UMOR,NM,20230808
73595561,1Z1W1R130323072201,UMOR,NM,20230808
73595451,92419902712015573020136188,MBPM,CA,20230808
73595446,1Z1W1R130323072210,UMOC,MI,20230808
73595446,1Z1W1R130323072229,UMOC,MI,20230808
73595537,1Z1W1R130323072238,UMOC,CO,20230808
73595549,1Z1W1R130323072247,UMOC,IL,20230808
73595550,1Z1W1R130323072256,UMOC,LA,20230809
73595453,92419902712015573020136195,MBPM,ND,20230811
73595548,92419902712015573020136201,MBPM,IL,20230808
73595460,92419902712015573020136218,MBPM,CA,20230808
73595556,1Z1W1R130323072265,UMOC,IA,20230808
73595565,92419902712015573020136225,MBPM,CA,20230808
73595553,92419902712015573020136232,MBPM,MT,20230808
73595535,92419902712015573020136249,MBPM,OH,20230808
73595438,92419902712015573020136256,MBPM,IL,20230808
73595447,92419902712015573020136263,MBPM,CA,20230808
73595458,1Z1W1R130323072274,UMOC,MT,20230808
73595560,1Z1W1R130323072283,UMOC,MI,20230808
73595560,1Z1W1R130323072292,UMOC,MI,20230808
73595560,1Z1W1R130323072309,UMOC,MI,20230808
73595461,1Z1W1R130323072318,UMOC,MI,20230808
73595536,92419902712015573020136270,MBPM,NY,20230808
73595538,92419902712015573020136287,MBPM,NJ,20230808
73595540,92419902712015573020136294,MBPM,IA,20230808
73595449,1Z1W1R130323072327,UMOC,OH,20230808
73595449,1Z1W1R130323072336,UMOC,OH,20230808
73595440,1Z1W1R130323072345,UMOC,HI,20230808
73595440,1Z1W1R130323072354,UMOC,HI,20230808
73595440,1Z1W1R130323072363,UMOC,HI,20230808
73595443,92419902712015573020136300,MBPM,WI,20230808
73595577,92419902712015573020136317,MBPM,IL,20230808
73595558,1Z1W1R130323072372,UMOC,UT,20230808
73595578,92419902712015573020136324,MBPM,AE,20230808
73595454,92419902712015573020136331,MBPM,TN,20230808
73595468,1Z1W1R130323072381,UMOC,WI,20230808
73595583,92419902712015573020136348,MBPM,NY,20230808
73595576,92419902712015573020136355,MBPM,CA,20230808
73595442,92419902712015573020136362,MBPM,CA,20230808
73595541,92419902712015573020136379,MBPM,NJ,20230808
73595542,1Z1W1R130323072390,UMOC,VA,20230808
73595542,1Z1W1R130323072407,UMOC,VA,20230808
73595457,1Z1W1R130323072416,UMOC,CA,20230808
73595464,1Z1W1R130323072425,UMOC,NY,20230808
73595551,1Z1W1R130323072434,UMOC,MO,20230808
73595551,1Z1W1R130323072443,UMOC,MO,20230808
73595570,92419902712015573020136386,MBPM,GA,20230808
73595532,92419902712015573020136393,MBPM,MO,20230808
73595569,1Z1W1R130323072452,UMOC,ND,20230808
73595581,1Z1W1R130323072461,UMOC,NY,20230808
73595557,1Z1W1R130323072470,UMOC,IL,20230808
73595557,1Z1W1R130323072489,UMOC,IL,20230808
73595557,1Z1W1R130323072498,UMOC,IL,20230808
73595557,1Z1W1R130323072505,UMOC,IL,20230808
73595557,1Z1W1R130323072514,UMOC,IL,20230808
73595455,92419902712015573020136409,MBPM,VA,20230808
73595543,92419902712015573020136416,MBPM,FL,20230808
73595566,92419902712015573020136423,MBPM,CA,20230808
73595470,92419902712015573020136430,MBPM,CA,20230808
